userID,artistIDs
324.0,917 2342 841 2343 2347
325.0,1303 1292 1312 3188 1321
326.0,289 300 701 333 466
327.0,701 461 333 306 302
328.0,300 289 154 288 498
329.0,300 466 306 333 299
330.0,466 288 292 302 306
331.0,288 466 333 295 461
332.0,288 289 295 89 701
333.0,292 89 461 257 679
334.0,227 154 229 533 228
335.0,701 333 302 466 306
336.0,154 418 1418 632 72
337.0,1529 1525 1536 4803 7357
338.0,292 295 300 55 466
339.0,292 679 344 310 352
340.0,289 701 349 291 344
341.0,1963 1627 1950 1959 1969
342.0,159 441 429 959 51
343.0,1369 917 841 163 176
344.0,703 1990 154 173 1167
345.0,229 1090 424 228 65
346.0,227 533 65 1400 154
347.0,1672 503 198 497 808
348.0,300 289 333 292 325
349.0,6012 5967 2192 5125 8682
350.0,299 302 257 318 523
351.0,89 289 288 466 461
352.0,288 461 55 291 349
353.0,288 67 299 302 55
354.0,289 302 67 306 291
355.0,333 295 498 701 291
356.0,2214 1853 816 4168 1185
357.0,441 65 173 190 207
358.0,154 424 757 432 190
359.0,997 1013 100 1027 1014
360.0,9288 9290 9291 9292 9293
361.0,295 300 466 306 325
362.0,209 333 486 536 1043
363.0,198 917 706 412 220
364.0,599 735 199 429 203
365.0,11784 11783 13953 12001 12003
366.0,199 225 190 238 65
367.0,230 486 190 537 687
368.0,154 199 11231 11233 18280
369.0,154 199 227 190 65
370.0,190 154 229 227 207
371.0,51 59 159 187 1001
372.0,497 15974 15976 15977 15978
375.0,292 466 701 461 333
