userID,artistIDs
813.0,227 207 190 173 199
814.0,289 466 344 292 679
815.0,461 67 299 55 679
816.0,67 333 679 257 325
817.0,190 65 227 982 228
818.0,227 424 228 533 220
819.0,289 701 302 461 306
820.0,13913 13915 13912 13914 13916
821.0,226 227 173 225 229
822.0,249 4585 1959 1948 6901
823.0,3455 12166 12167 4262 808
824.0,207 229 173 1048 441
825.0,424 225 199 196 1766
826.0,288 292 295 333 306
827.0,2343 1808 918 1412 2363
828.0,1369 918 706 2343 707
829.0,225 207 227 173 190
830.0,292 295 291 55 679
831.0,51 187 159 227 59
832.0,918 707 957 163 1412
834.0,198 500 1672 209 377
835.0,1412 1369 917 1360 1372
836.0,288 295 289 89 300
837.0,418 772 744 2146 4865
838.0,190 173 227 53 65
839.0,488 808 1672 500 198
840.0,227 982 707 226 1119
841.0,488 978 816 2940 209
842.0,1948 1963 5883 1640 14226
843.0,4193 5631 3729 5632 4208
844.0,816 1188 209 1541 377
845.0,1369 706 843 1412 928
846.0,227 154 1513 220 159
847.0,300 89 292 466 306
848.0,1964 154 418 3693 217
849.0,533 1048 226 173 425
850.0,1895 7343 75 51 998
851.0,701 349 257 306 679
852.0,701 299 291 302 461
853.0,289 288 89 295 67
854.0,813 842 839 849 1541
855.0,424 1048 227 229 432
856.0,190 533 159 982 203
858.0,292 55 461 257 349
859.0,1713 159 1072 51 173
860.0,9438 9439 9441 9442 9444
861.0,288 466 461 302 701
862.0,292 295 55 679 701
863.0,227 225 199 709 298
864.0,229 173 1090 225 982
