userID,artistIDs
1331.0,154 1412 188 424 190
1332.0,701 302 55 299 257
1333.0,424 199 429 1090 229
1335.0,772 2146 2671 2669 2677
1336.0,59 227 429 190 436
1337.0,154 65 533 228 1400
1339.0,300 486 289 288 154
1340.0,4194 1645 13247 13253 4224
1342.0,1412 227 706 868 959
1343.0,163 234 917 959 868
1345.0,8543 8544 8548 8550 8551
1346.0,498 209 300 412 89
1347.0,11885 8808 581 6958 2896
1348.0,300 288 292 295 302
1349.0,229 65 207 424 72
1350.0,163 707 1372 959 2343
1351.0,288 461 292 295 306
1352.0,154 846 190 815 188
1353.0,1541 500 1853 1044 815
1354.0,1090 225 227 65 425
1355.0,217 154 618 440 626
1356.0,89 306 299 679 344
1357.0,14123 14125 14126 14128 14129
1358.0,917 186 2006 503 3405
1360.0,154 211 227 225 615
1362.0,4194 1645 12095 12097 4833
1363.0,209 1180 1043 300 230
1364.0,2894 8805 2869 581 2871
1365.0,300 89 333 349 299
1366.0,498 333 288 190 289
1367.0,3292 14297 14298 14299 14300
1368.0,190 89 378 1180 1246
1369.0,289 89 292 291 295
1371.0,11358 16001 16003 16004 16005
1372.0,229 154 533 228 1400
1373.0,8724 65 229 12957 7098
1374.0,377 486 190 209 488
1375.0,823 1541 227 163 154
1376.0,498 89 377 300 378
1377.0,222 615 217 426 618
1378.0,154 440 433 615 621
1379.0,288 292 89 295 302
1380.0,190 377 230 209 227
1381.0,154 190 207 1098 1400
1382.0,10558 617 1605 11758 10561
1383.0,65 424 1090 229 173
1384.0,190 227 498 154 300
1385.0,289 292 333 701 295
1386.0,2300 2320 2314 2316 2302
1387.0,229 89 300 498 190
