userID,artistIDs
1272.0,461 295 325 306 349
1273.0,173 65 207 159 163
1274.0,959 1249 917 562 1415
1275.0,1412 154 212 706 533
1276.0,17180 17181 17182 17183 17184
1277.0,207 424 228 1090 173
1278.0,289 292 461 302 349
1279.0,207 424 173 225 228
1280.0,154 65 429 227 67
1281.0,707 978 503 2843 966
1282.0,173 1072 59 51 238
1283.0,466 295 302 498 257
1284.0,2670 2677 11209 2675 756
1286.0,154 440 1957 3700 416
1287.0,1254 28 841 2761 4265
1288.0,227 154 65 190 533
1289.0,199 618 629 217 416
1290.0,16952 2544 1375 154 3057
1291.0,16690 16691 16692 289 89
1292.0,89 289 288 333 466
1293.0,377 486 1672 500 190
1294.0,288 344 466 333 295
1295.0,190 229 65 228 199
1296.0,823 2379 850 2384 804
1298.0,295 461 55 306 349
1299.0,289 288 466 306 349
1300.0,466 701 461 306 299
1301.0,300 701 466 302 461
1302.0,207 533 228 1090 225
1303.0,618 229 65 1090 203
1304.0,295 701 325 306 679
1305.0,289 701 344 325 544
1308.0,292 300 466 306 310
1309.0,854 227 234 982 562
1310.0,288 300 89 292 466
1311.0,289 257 349 299 300
1312.0,1672 1180 377 488 517
1313.0,199 418 3691 615 217
1315.0,2147 2152 2157 2159 2162
1316.0,288 292 466 295 701
1318.0,333 461 302 55 344
1319.0,229 424 1090 498 1048
1321.0,227 190 1090 154 163
1322.0,1229 2006 6576 6569 6572
1323.0,816 1246 1186 4262 536
1324.0,3 28 1260 12 13677
1325.0,873 884 13397 13399 13400
1327.0,998 993 1013 85 1004
1329.0,154 227 1090 424 207
1330.0,10351 1845 15772 15773 15774
