userID,artistIDs
1787.0,163 706 707 854 424
1788.0,289 333 302 67 55
1789.0,618 154 225 199 418
1790.0,89 288 295 292 298
1791.0,292 300 89 701 302
1792.0,706 2343 917 728 2347
1793.0,9830 18640 18642 18643 18644
1794.0,13222 7776 3082 11225 11226
1795.0,67 701 333 349 291
1796.0,300 333 289 209 190
1797.0,207 424 227 533 1090
1798.0,159 59 51 187 173
1799.0,701 349 67 302 461
1800.0,8777 8779 8780 8783 8785
1801.0,2671 772 2146 2677 2669
1802.0,17883 17884 537 190 227
1803.0,289 288 292 300 89
1804.0,65 230 377 234 1090
1805.0,1412 533 599 203 207
1806.0,199 225 65 618 207
1807.0,11611 10890 11613 16438 16439
1808.0,289 466 302 318 344
1809.0,707 209 234 198 982
1810.0,295 292 466 461 67
1811.0,292 289 349 306 466
1813.0,292 466 701 306 349
1814.0,228 173 1048 1400 425
1815.0,533 203 190 229 424
1816.0,154 227 439 65 10427
1817.0,207 154 229 173 190
1818.0,511 159 154 227 1090
1819.0,288 295 289 701 306
1820.0,306 349 257 325 318
1821.0,466 701 349 291 310
1822.0,4188 4219 13244 3444 4187
1823.0,89 300 486 289 228
1824.0,207 163 65 229 1090
1825.0,209 377 779 830 486
1826.0,292 295 333 67 298
1827.0,6873 41 1320 4877 24
1828.0,300 701 333 461 306
1829.0,89 292 333 466 349
1830.0,227 229 533 1090 225
1831.0,1090 225 203 163 220
1832.0,298 89 229 190 1090
1833.0,289 300 466 306 67
1834.0,300 291 289 466 292
1835.0,59 51 159 187 173
1836.0,7737 7740 7746 7747 7749
1838.0,89 295 289 292 300
