userID,artistIDs
1041.0,234 486 229 154 89
1042.0,288 295 306 333 55
1044.0,154 2026 859 227 429
1046.0,291 55 318 681 543
1047.0,217 3714 222 412 6773
1049.0,225 190 424 1090 229
1050.0,2542 622 3693 3691 416
1051.0,918 227 1249 614 163
1052.0,424 207 154 229 190
1053.0,292 295 701 333 306
1054.0,632 6756 1418 1098 227
1055.0,12693 9187 1725 8727 2652
1056.0,89 325 306 291 349
1057.0,295 701 67 55 461
1058.0,89 461 333 306 325
1060.0,154 152 1418 436 1412
1061.0,8123 11917 11923 8120 12123
1062.0,227 154 234 163 1412
1063.0,154 429 227 222 199
1064.0,1360 724 2347 2342 176
1065.0,2305 2336 2320 11879 12822
1067.0,234 1412 599 706 190
1068.0,412 1672 227 377 190
1069.0,300 466 461 306 333
1070.0,540 190 1246 377 65
1071.0,55 349 306 291 679
1072.0,466 701 67 55 299
1073.0,163 7056 728 583 868
1074.0,51 59 441 154 190
1075.0,190 425 72 227 1090
1076.0,11645 11647 11648 11649 11650
1078.0,2343 918 732 4180 707
1079.0,190 173 234 154 229
1080.0,300 466 333 802 344
1081.0,4717 7811 7813 7816 7817
1082.0,10244 17485 375 2102 2099
1083.0,333 89 300 65 289
1084.0,190 227 229 424 1098
1085.0,1418 154 217 12487 162
1086.0,300 289 89 288 466
1087.0,154 429 1090 229 533
1088.0,498 540 209 687 779
1089.0,1072 75 1295 3988 997
1090.0,12243 13541 13543 13544 13545
1091.0,333 1854 497 1852 209
1092.0,466 55 333 349 461
1093.0,917 707 918 920 936
1094.0,65 72 159 227 190
1097.0,55 292 298 154 333
1098.0,238 154 1098 53 2605
